"author","title","description","url","urlToImage","publishedAt","content","id","name"
"MSNBC.com","House Democrats unveil police reform bill that would ban chokeholds nationwide","Rep. Anthony Brown (D-Md.) discusses the House Democrats' police reform legislation.","https://www.msnbc.com/mtp-daily/watch/house-democrats-unveil-police-reform-bill-that-would-ban-chokeholds-nationwide-84688965771","https://media12.s-nbcnews.com/j/MSNBC/Components/Video/202006/n_mtpd_anthonybrown_200608_1920x1080.nbcnews-fp-1200-630.jpg","2020-06-08T21:33:02Z",NA,"msnbc","MSNBC"
"MSNBC.com","Trump attacks NFL commissioner over the league’s apology to players","Donald Trump doubles down on his criticism of NFL players kneeling during the national anthem","https://www.msnbc.com/deadline-white-house/watch/trump-attacks-nfl-commissioner-over-the-league-s-apology-to-players-84685893816","https://media12.s-nbcnews.com/j/MSNBC/Components/Video/202006/n_wh_deadline_nfl_200608_1920x1080.nbcnews-fp-1200-630.jpg","2020-06-08T21:23:22Z",NA,"msnbc","MSNBC"
"MPX","Derek Chauvin's bail set at $1.25M in first virtual court...","NBC News political reporter Shaquille Brewster brings the latest from Minneapolis where a judge set bail for ex-Minneapolis police officer, Derek Chauvin at ...","http://www.msnbc.com/mtp-daily/watch/derek-chauvin-s-bail-set-at-1-25m-in-first-virtual-court-appearance-84683333879",NA,"2020-06-08T21:20:01Z",NA,"msnbc","MSNBC"
NA,"Trump losing ground with key voters in new NBC/WSJ poll","In a new NBC/WSJ poll, President Trump is losing ground with key voters to Vice President Joe Biden. Steve Kornacki notes that, “It’s not just Biden leading, it’s that he’s closer to 50.”","http://www.msnbc.com/msnbc/watch/trump-losing-ground-with-key-voters-in-new-nbc-wsj-poll-84678213698",NA,"2020-06-08T20:02:25Z",NA,"msnbc","MSNBC"
"Msnbc","Admiral from bin Laden raid: US 'needs to move forward without' Trump","No American president has ever inspired the kind of criticisms and pushback from retired military leaders that Trump has.","https://www.msnbc.com/rachel-maddow-show/admiral-bin-laden-raid-us-needs-move-forward-without-trump-n1227636","https://media2.s-nbcnews.com/j/newscms/2018_46/2650826/181118-bill-mcraven-al-1308_83821db023d709024ebbc2c2b401ab90.nbcnews-fp-1200-630.jpg","2020-06-08T19:47:19Z","Retired Adm. Bill McRaven, the former commander of the U.S. Special Operations Command, is perhaps best known to Americans as the Navy SEAL who oversaw the 2011 raid that killed Osama bin Laden. McRa… [+3759 chars]","msnbc","MSNBC"
"MSNBC.com","Eugene Robinson: ‘I thought I’d never see Mitt Romney’ march and say Black Lives Matter","Sen. Mitt Romney joined demonstrators Sunday marching to the White House in protest of George Floyd's death in the custody of Minneapolis police. Eugene Robinson says, “I thought I would never see Mitt Romney, the most rock ribbed Republican in creation, marc…","https://www.msnbc.com/msnbc/watch/eugene-robinson-i-thought-i-d-never-see-mitt-romney-march-and-say-black-lives-matter-84676677670","https://media13.s-nbcnews.com/j/MSNBC/Components/Video/202006/n_msnbc_robinson_200608_1920x1080.nbcnews-fp-1200-630.jpg","2020-06-08T19:19:53Z",NA,"msnbc","MSNBC"
"MSNBC.com","Derek Chauvin's bail set at $1.25M in first court appearance in George Floyd death","Former Minneapolis police Officer Derek Chauvin, who is facing murder charges in the fatal arrest of George Floyd, was granted bail Monday at his first court appearance.","https://www.msnbc.com/msnbc/watch/derek-chauvin-s-bail-set-at-1-25m-in-first-court-appearance-in-george-floyd-death-84676677572","https://media13.s-nbcnews.com/j/MSNBC/Components/Video/202006/n_msnbc_breaker_200608_1920x1080.nbcnews-fp-1200-630.jpg","2020-06-08T19:10:16Z","Chauvin is facing charges of second-degree murder, third-degree murder and manslaughter in Floyds death.","msnbc","MSNBC"
"MPX","Rep. Cicilline calls for special prosecutor to investigate AG...","U.S. Rep. David Cicilline joined Andrea Mitchell to discuss calls for a special prosecutor to investigate Attorney General William Barr’s role in forcefully dispersing peaceful protesters in DC last week.","https://www.msnbc.com/andrea-mitchell-reports/watch/rep-cicilline-calls-for-special-prosecutor-to-investigate-ag-barr-s-role-in-removing-dc-protesters-84671045893","https://media12.s-nbcnews.com/j/MSNBC/Components/Video/202006/n_mitchell_cicilline_200608_1920x1080.nbcnews-fp-1200-630.jpg","2020-06-08T18:10:00Z",NA,"msnbc","MSNBC"
NA,"Backlash grows as more military leaders speak out against Trump's protest response","Former Homeland Secretary Jeh Johnson and retired Four-Star Army General Barry McCaffrey join Andrea Mitchell to discuss the continued criticisms from military leaders against Trump's response to protests within the country, particularly in the nation's","http://www.msnbc.com/andrea-mitchell-reports/watch/backlash-grows-as-more-military-leaders-speak-out-against-trump-s-protest-response-84670021918",NA,"2020-06-08T17:17:47Z",NA,"msnbc","MSNBC"
"MSNBC.com","Sen. Booker details Congressional Democrats' new 'sweeping' police reform legislation","Senator Cory Booker (D-NJ), a co-sponsor of Congressional Democrats new police reform legislation, joins Andrea Mitchell to discuss the details of their bill that proposes bans on chokeholds and no-knock warrants in drug cases, and seeks to create a national …","https://www.msnbc.com/andrea-mitchell-reports/watch/sen-booker-details-congressional-democrats-new-sweeping-police-reform-legislation-84671045583","https://media11.s-nbcnews.com/j/MSNBC/Components/Video/202006/n_mitchell_booker_200608_1920x1080.nbcnews-fp-1200-630.jpg","2020-06-08T17:15:40Z",NA,"msnbc","MSNBC"
"Msnbc","AG Bill Barr's latest claims won't help his damaged credibility","As the attorney general tries to distance himself from the Lafayette Square scandal, he's making a variety of claims that appear to be false.","https://www.msnbc.com/rachel-maddow-show/ag-bill-barr-s-latest-claims-won-t-help-his-n1227546","https://media3.s-nbcnews.com/j/newscms/2020_08/3232791/200217-william-barr-mc-922_fc967ffbf33b79f65778e5154a1f8a2c.nbcnews-fp-1200-630.JPG","2020-06-08T17:08:36Z","A variety of Trump administration officials spent last week trying to distance themselves from the Lafayette Square scandal, and Attorney General Bill Barr seemed to join them with comments to the As… [+2348 chars]","msnbc","MSNBC"
"MPX","Morning Joe 6/8/20","Joe and Mika discuss the big news of the day.","http://www.msnbc.com/morning-joe/episodes/watch/morning-joe-6-8-20-episode","http://www.msnbc.com/sites/msnbc/files/styles/ratio--16-9--1067x600/public/videos/200603_4178721_Morning_Joe_6_8_20_800x450_1748065347638.jpg?itok=CmowfKBf","2020-06-08T16:31:00Z","Morning Joe 06/08/20 
 Joe and Mika discuss the big news of the day. descriptionLimit""&gt;
 ...moreDuration: {{video.duration.momentjs}}
Up next in:
 Morning Joe full episodes","msnbc","MSNBC"
"MSNBC.com","Speaker Pelosi discusses 'defund the police,' reforming policing","Speaker of the House Nancy Pelosi talk about the “Justice in Policing Act"" and her take on activists' calls to ""defund the police,"" saying the American people want ""liberty and justice for all as we protect them.""","https://www.msnbc.com/craig-melvin/watch/nancy-pelosi-discusses-defund-the-police-justice-in-policing-act-84664389782","https://media11.s-nbcnews.com/j/MSNBC/Components/Video/202006/n_melvin_brk_pelosi_defund_the_police_200608_1920x1080.nbcnews-fp-1200-630.jpg","2020-06-08T16:13:10Z",NA,"msnbc","MSNBC"
"MSNBC.com","Congratulations to Alexi McCammond on engagement","First Look's Yasmin Vossoughian congratulates Axios reporter Alexi McCammond, who recently became engaged.","https://www.msnbc.com/morning-joe-first-look/watch/congratulations-to-alexi-mccammond-on-engagement-84661317765","https://media11.s-nbcnews.com/j/MSNBC/Components/Video/202006/n_mjlook_alexi_200608_1920x1080.nbcnews-fp-1200-630.jpg","2020-06-08T15:47:22Z",NA,"msnbc","MSNBC"
"MSNBC.com","Mother of Black man killed by police in NJ: 'I just want to know why they killed him'","Raquel Barrett, the mother of Maurice Gordon Jr. -- an unarmed black man who was shot by a New Jersey police officer in May -- joins Ayman Mohyeldin to demand answers in her son's killing. The family's lawyer, William Wagstaff, also joins the interview to cal…","https://www.msnbc.com/hallie-jackson/watch/mother-of-black-man-killed-by-police-in-nj-i-just-want-to-know-why-they-killed-him-84659269931","https://media12.s-nbcnews.com/j/MSNBC/Components/Video/202006/n_hallie_gordon_200608_1920x1080.nbcnews-fp-1200-630.jpg","2020-06-08T15:34:36Z",NA,"msnbc","MSNBC"
"MSNBC.com","Justice in Policing Act: What’s included in Democrats’ police reform bill?","NBC News’ Leigh Ann Caldwell explains the new legislation unveiled in part by the Congressional Black Caucus, including its ban on chokeholds and no-knock warrants in drug cases.","https://www.msnbc.com/hallie-jackson/watch/justice-in-policing-act-what-s-included-in-democrats-police-reform-bill-84658757873","https://media12.s-nbcnews.com/j/MSNBC/Components/Video/202006/n_hallie_brk_leighann_legislation_200608_1920x1080.nbcnews-fp-1200-630.jpg","2020-06-08T15:15:12Z",NA,"msnbc","MSNBC"
"MSNBC.com","Gov. Whitmer: We can’t forget how dire the coronavirus circumstances were a few months ago","Thousands in Michigan are still out of work due to the coronavirus – even after businesses have reopened. Stephanie Ruhle asks Governor Gretchen Whitmer what needs to happen next.","https://www.msnbc.com/stephanie-ruhle/watch/gov-whitmer-we-can-t-forget-how-dire-the-coronavirus-circumstances-were-a-few-months-ago-84659781884","https://media13.s-nbcnews.com/j/MSNBC/Components/Video/202006/n_ruhle_whitmer_200608_1920x1080.nbcnews-fp-1200-630.jpg","2020-06-08T15:13:24Z",NA,"msnbc","MSNBC"
"MSNBC.com","Schmidt: ‘Republicans signed up to be foot soldiers in a cult of personality for Donald Trump’","We are seeing more Republicans and former military leaders becoming more vocal about their differences with President Trump, but what does this really mean for the country and upcoming election? Former Republican Strategist Steve Schmidt joins Stephanie Ruhle…","https://www.msnbc.com/stephanie-ruhle/watch/-republicans-signed-up-to-be-foot-soldiers-in-a-cult-of-personality-for-donald-trump-84659269694","https://media11.s-nbcnews.com/j/MSNBC/Components/Video/202006/n_ruhle_schmidt_200608_1920x1080.nbcnews-fp-1200-630.jpg","2020-06-08T15:08:39Z",NA,"msnbc","MSNBC"
"MSNBC.com","Sen. King: D.C. march was a moving, important experience","Sen. Angus King, I-Maine, discusses marching over the weekend in Washington D.C., which he calls moving and important. Sen. King also discusses not using the U.S. military for political purposes and Trump's tour of a test swab factory in Maine.","https://www.msnbc.com/morning-joe/watch/sen-king-d-c-march-was-a-moving-important-experience-84658245972","https://media12.s-nbcnews.com/j/MSNBC/Components/Video/202006/n_mj_king_200608_1920x1080.nbcnews-fp-1200-630.jpg","2020-06-08T14:46:34Z",NA,"msnbc","MSNBC"
"MSNBC.com","Seattle police chief: Protest shooting does not appear to be random or accidental","Chief Carmen Best of the Seattle Police Department joints MSNBC to recount the circumstances of a 27-year-old suspect driving into a crowd of protesters on Sunday and shooting one of the demonstrators.","https://www.msnbc.com/hallie-jackson/watch/seattle-police-chief-protest-shooting-does-not-appear-to-be-random-or-accidental-84656197971","https://media14.s-nbcnews.com/j/MSNBC/Components/Video/202006/n_hallie_brk_seattlepd_200608_1920x1080.nbcnews-fp-1200-630.jpg","2020-06-08T14:30:30Z",NA,"msnbc","MSNBC"
"MPX","Rev. Al discusses possible changes to Minneapolis police...","A majority of the Minneapolis City Council agreed Sunday to dismantle the city's police department after the in-custody killing of George Floyd, a council member said. The Rev. Al Sharpton discusses what this means.","https://www.msnbc.com/morning-joe/watch/rev-al-discusses-possible-changes-to-minneapolis-police-department-84651589870","https://media14.s-nbcnews.com/j/MSNBC/Components/Video/202006/n_mj_minn_200608_1920x1080.nbcnews-fp-1200-630.jpg","2020-06-08T13:52:01Z",NA,"msnbc","MSNBC"
"MSNBC.com","D.C. mayor on mural: We have to stand up for our city and nation","Mayor Muriel Bowser of Washington, D.C. discusses the peaceful protests in her city, her city's police force and the Black Lives Matter pavement mural on 16th Street in Washington.","https://www.msnbc.com/morning-joe/watch/d-c-mayor-on-mural-we-have-to-stand-up-for-our-city-and-nation-84655685811","https://media14.s-nbcnews.com/j/MSNBC/Components/Video/202006/n_mj_bowser_200608_1920x1080.nbcnews-fp-1200-630.jpg","2020-06-08T12:49:48Z",NA,"msnbc","MSNBC"
"Msnbc","As death toll rises, Trump's failed prediction comes into focus","Trump made a prediction exactly one month ago today: the United States would see no more than 110,000 fatalities from the pandemic. That was wrong, too.","https://www.msnbc.com/rachel-maddow-show/death-toll-rises-trump-s-failed-prediction-comes-focus-n1227286","https://media1.s-nbcnews.com/j/newscms/2020_15/3303411/200409-coronavirus-stretcher-ac-1156p_0f7f27f640ed2587714d24272fec0d0f.nbcnews-fp-1200-630.jpg","2020-06-08T12:47:38Z","Exactly seven weeks ago today, Donald Trump said he believed the overall American death toll from the coronavirus pandemic would be between 50,000 and 60,000 people. It wasn't long before the preside… [+4103 chars]","msnbc","MSNBC"
"MSNBC.com","Mitt Romney marches in Black Lives Matter protest","Sen. Mitt Romney, R-Utah, walked with Black Lives Matter protesters in Washington, D.C. on Sunday. The Morning Joe panel discusses.","https://www.msnbc.com/morning-joe/watch/mitt-romney-marches-in-black-lives-matter-protest-84652613903","https://media12.s-nbcnews.com/j/MSNBC/Components/Video/202006/n_mj_rom_200608_1920x1080.nbcnews-fp-1200-630.jpg","2020-06-08T12:23:15Z",NA,"msnbc","MSNBC"
"MSNBC.com","Protests for racial justice sweep the nation","Former Secretary of Homeland Security Jeh Johnson and the Council on Foreign Relations' Richard Haass discuss the spread of the coronavirus in Brazil as well as systemic racism in law enforcement and unmarked officers in D.C. at recent protests.","https://www.msnbc.com/morning-joe/watch/protests-for-racial-justice-sweep-the-nation-84652101870","https://media13.s-nbcnews.com/j/MSNBC/Components/Video/202006/n_mj_haass_200608_1920x1080.nbcnews-fp-1200-630.jpg","2020-06-08T12:15:12Z",NA,"msnbc","MSNBC"
"MSNBC.com","Jeh Johnson: Lafayette Park was at minimum an abuse of authority","Former Secretary of Homeland Security Jeh Johnson and the Council on Foreign Relations' Richard Haass discuss the president's clearing of Lafayette Park in Washington D.C. to enable a photo op in front of St. John's Church.","https://www.msnbc.com/morning-joe/watch/jeh-johnson-lafayette-park-was-at-minimum-an-abuse-of-authority-84652101824","https://media11.s-nbcnews.com/j/MSNBC/Components/Video/202006/n_mj_jeh1_200608_1920x1080.nbcnews-fp-1200-630.jpg","2020-06-08T12:08:46Z",NA,"msnbc","MSNBC"
